                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     50,                 1.0398,                 1.2155,                 1.0904,                0.51901,                    0.8,                0.61226,                0.45455,                 1.0072,                 1.0749,                  1.039,              0.0012627,              0.0012627,              0.0012627
                     51,                 1.0751,                 1.2298,                 1.1185,                0.42271,                0.90394,                0.60026,                0.43157,                 1.0249,                 1.0934,                  1.054,              0.0012544,              0.0012544,              0.0012544
                     52,                0.99766,                 1.1762,                  1.063,                0.41111,                0.88333,                0.55286,                0.41016,                0.99538,                 1.2983,                 1.0484,              0.0012462,              0.0012462,              0.0012462
                     53,                0.99085,                 1.1447,                 1.0545,                0.43426,                0.86332,                0.57383,                 0.4249,                0.97094,                 1.2443,                 1.0469,              0.0012379,              0.0012379,              0.0012379
                     54,                 1.0292,                 1.1655,                 1.0593,                0.46638,                0.89072,                0.53805,                0.37734,                 1.0343,                 1.1788,                 1.0544,              0.0012297,              0.0012297,              0.0012297
                     55,                 1.0361,                 1.1898,                 1.0784,                0.44688,                0.92083,                0.54321,                0.40206,                0.96708,                 1.2013,                 1.0357,              0.0012214,              0.0012214,              0.0012214
                     56,                0.99395,                 1.1776,                 1.0786,                0.46573,                0.77803,                0.57753,                0.41521,                0.97435,                 1.2078,                 1.0388,              0.0012132,              0.0012132,              0.0012132
                     57,                 1.0458,                 1.1571,                 1.0963,                0.45985,                0.89001,                0.57078,                0.42766,                0.90884,                 1.1177,                0.99997,              0.0012049,              0.0012049,              0.0012049
                     58,                 1.0364,                 1.1255,                 1.0943,                 0.4359,                    0.9,                0.53947,                 0.3927,                0.96679,                 1.2079,                 1.0162,              0.0011967,              0.0011967,              0.0011967
                     59,                 1.0231,                 1.1239,                 1.0895,                0.53818,                0.79832,                0.57058,                0.41961,                0.95544,                 1.2038,                 1.0139,              0.0011884,              0.0011884,              0.0011884
                     60,                0.98627,                 1.1348,                 1.0577,                0.43094,                  0.875,                0.56345,                0.43163,                0.92608,                 1.1389,                0.99282,              0.0011802,              0.0011802,              0.0011802
                     61,                0.97548,                 1.0904,                 1.0489,                0.41932,                0.89904,                 0.5393,                0.40073,                0.91211,                   1.38,                 1.0001,              0.0011719,              0.0011719,              0.0011719
                     62,                 1.0095,                 1.0945,                 1.0762,                0.42806,                0.82083,                0.52197,                0.38752,                0.98335,                 1.3818,                 1.0319,              0.0011636,              0.0011636,              0.0011636
                     63,                0.98553,                 1.1196,                 1.0579,                0.44507,                0.78833,                0.55835,                0.43486,                0.92543,                 1.2551,                0.99732,              0.0011554,              0.0011554,              0.0011554
                     64,                0.97308,                 1.1084,                  1.061,                0.45598,                0.82816,                0.54503,                0.39882,                0.98717,                 1.3402,                 1.0336,              0.0011471,              0.0011471,              0.0011471
                     65,                   1.01,                 1.0876,                 1.0742,                0.41319,                0.82644,                0.54651,                0.39573,                0.98944,                  1.435,                 1.0465,              0.0011389,              0.0011389,              0.0011389
                     66,                  0.947,                 1.0801,                 1.0461,                0.44996,                0.82083,                0.57784,                  0.439,                0.97067,                 1.3551,                 1.0346,              0.0011306,              0.0011306,              0.0011306
                     67,                0.99334,                 1.0633,                 1.0675,                0.49261,                0.84873,                0.59082,                0.43369,                0.99378,                 1.2725,                 1.0341,              0.0011224,              0.0011224,              0.0011224
                     68,                0.95103,                 1.0344,                 1.0587,                0.51653,                0.74833,                  0.602,                0.44735,                 1.0054,                 1.2662,                 1.0595,              0.0011141,              0.0011141,              0.0011141
                     69,                0.94982,                 1.0172,                  1.057,                0.48212,                0.77997,                0.57184,                0.42186,                0.93061,                 1.2343,                  1.024,              0.0011059,              0.0011059,              0.0011059
                     70,                0.97469,                 1.0486,                 1.0584,                0.43007,                0.79739,                0.57053,                0.42214,                0.94375,                 1.3292,                 1.0289,              0.0010976,              0.0010976,              0.0010976
                     71,                0.93925,                 1.0111,                 1.0442,                0.44589,                0.85417,                0.57533,                0.43266,                0.97272,                    1.3,                 1.0361,              0.0010894,              0.0010894,              0.0010894
                     72,                0.91862,                 1.0515,                 1.0179,                0.46619,                0.70417,                 0.5158,                0.37522,                0.99572,                 1.5145,                 1.0554,              0.0010811,              0.0010811,              0.0010811
                     73,                0.97122,                 1.0567,                 1.0623,                0.48447,                 0.8875,                0.62021,                0.45522,                 1.0292,                 1.1035,                 1.0473,              0.0010729,              0.0010729,              0.0010729
                     74,                0.98545,                 1.0484,                 1.0613,                0.48471,                0.82757,                0.63337,                0.46129,                0.97565,                 1.1547,                 1.0469,              0.0010646,              0.0010646,              0.0010646
                     75,                0.98183,                0.98123,                 1.0559,                0.51493,                0.84468,                0.64308,                0.47895,                0.94348,                 1.1546,                  1.004,              0.0010564,              0.0010564,              0.0010564
                     76,                0.92339,                0.97875,                 1.0326,                0.55881,                0.77713,                0.65168,                 0.5005,                0.91057,                 1.0764,                0.98339,              0.0010481,              0.0010481,              0.0010481
                     77,                0.90326,                0.93214,                 1.0153,                 0.5915,                0.78127,                0.63259,                0.46683,                0.98887,                 1.2302,                 1.0296,              0.0010399,              0.0010399,              0.0010399
                     78,                0.89671,                0.91293,                 1.0226,                0.48188,                0.77917,                0.60464,                0.46184,                0.92442,                 1.2272,                0.99921,              0.0010316,              0.0010316,              0.0010316
                     79,                0.91934,                 0.9415,                 1.0184,                0.44834,                 0.7392,                0.62061,                 0.4701,                 1.0129,                  1.419,                 1.0555,              0.0010234,              0.0010234,              0.0010234
                     80,                0.93842,                0.94921,                 1.0353,                0.60589,                0.65682,                0.63541,                0.45563,                 1.0514,                 1.2381,                 1.0556,              0.0010151,              0.0010151,              0.0010151
                     81,                 0.9273,                0.89567,                 1.0247,                0.50563,                0.90417,                0.63906,                0.48154,                 0.9234,                 1.2365,                 1.0115,              0.0010069,              0.0010069,              0.0010069
                     82,                0.92531,                0.93883,                 1.0427,                0.49441,                0.76667,                 0.6023,                0.45498,                 0.9776,                 1.3433,                 1.0442,             0.00099862,             0.00099862,             0.00099862
                     83,                 0.9056,                0.93923,                 1.0208,                 0.5233,                0.90446,                0.62835,                0.47116,                0.92737,                 1.2118,                 1.0193,             0.00099036,             0.00099036,             0.00099036
                     84,                0.90167,                0.95108,                  1.009,                0.57933,                0.66546,                0.63594,                0.48358,                0.98876,                 1.1842,                 1.0543,             0.00098211,             0.00098211,             0.00098211
                     85,                0.91313,                0.89228,                 1.0251,                0.55912,                0.81667,                0.69292,                0.50204,                0.99174,                 1.1023,                 1.0549,             0.00097386,             0.00097386,             0.00097386
                     86,                0.89713,                0.91978,                 1.0158,                0.64247,                0.72011,                0.70521,                0.52586,                0.94255,                 1.0376,                 1.0351,             0.00096561,             0.00096561,             0.00096561
                     87,                0.87461,                0.86092,                 1.0102,                0.47277,                 0.8125,                0.63249,                0.47865,                0.93505,                 1.1979,                 1.0398,             0.00095736,             0.00095736,             0.00095736
                     88,                0.89997,                0.85534,                 1.0393,                0.59471,                0.64583,                0.62829,                0.46286,                0.94206,                  1.145,                 1.0273,             0.00094911,             0.00094911,             0.00094911
                     89,                0.88952,                0.84924,                  1.018,                0.59075,                0.65386,                0.62408,                0.46892,                0.94821,                 1.1676,                 1.0021,             0.00094085,             0.00094085,             0.00094085
                     90,                0.91105,                0.89103,                 1.0343,                0.54692,                  0.775,                0.66317,                0.50828,                0.93575,                 1.1459,                 1.0035,              0.0009326,              0.0009326,              0.0009326
                     91,                0.90676,                0.87846,                 1.0371,                0.63656,                0.61606,                0.61518,                 0.4687,                0.96709,                 1.2876,                 1.0245,             0.00092435,             0.00092435,             0.00092435
                     92,                0.83632,                0.79579,                0.98454,                0.56816,                0.75417,                 0.6709,                0.49007,                0.99998,                 1.3016,                 1.0688,              0.0009161,              0.0009161,              0.0009161
                     93,                0.88008,                0.79061,                 1.0207,                0.53505,                   0.65,                0.64559,                0.48783,                0.95596,                 1.4524,                 1.0308,             0.00090785,             0.00090785,             0.00090785
                     94,                0.87142,                0.80924,                 1.0168,                0.51673,                0.82083,                0.64662,                0.48892,                0.92383,                  1.348,                 1.0135,              0.0008996,              0.0008996,              0.0008996
                     95,                0.88837,                0.82059,                 1.0298,                0.56143,                0.87083,                 0.7046,                0.51005,                0.93674,                 1.0901,                 1.0249,             0.00089134,             0.00089134,             0.00089134
                     96,                0.83428,                0.80835,                0.99514,                 0.5608,                0.78917,                0.70027,                0.51416,                0.95503,                 1.2511,                 1.0344,             0.00088309,             0.00088309,             0.00088309
                     97,                0.85924,                0.79565,                  1.012,                 0.6401,                0.65417,                0.71287,                0.53154,                 1.0013,                 1.3249,                 1.0674,             0.00087484,             0.00087484,             0.00087484
                     98,                0.86685,                0.90543,                 1.0258,                0.52034,                0.79167,                0.68713,                 0.5051,                0.95127,                 1.4473,                  1.022,             0.00086659,             0.00086659,             0.00086659
                     99,                0.81105,                0.79207,                0.98258,                0.56242,                 0.7625,                0.67298,                0.52216,                0.88391,                 1.2229,                0.98499,             0.00085834,             0.00085834,             0.00085834
                    100,                0.84312,                0.76214,                 0.9949,                0.59918,                0.72917,                0.65433,                  0.491,                0.91338,                 1.1175,                 1.0022,             0.00085009,             0.00085009,             0.00085009
                    101,                0.85873,                 0.7804,                 1.0022,                0.62408,                0.78216,                0.72418,                0.53173,                0.98704,                 1.0834,                 1.0377,             0.00084184,             0.00084184,             0.00084184
                    102,                0.83774,                0.76916,                0.97905,                 0.6939,                   0.65,                0.69327,                0.53471,                0.93136,                 1.0383,                 1.0172,             0.00083358,             0.00083358,             0.00083358
                    103,                0.83662,                0.81007,                 1.0201,                0.64138,                0.66448,                0.66111,                0.50265,                0.91328,                 1.2197,                 1.0055,             0.00082533,             0.00082533,             0.00082533
                    104,                0.84275,                0.73459,                 1.0146,                0.64339,                 0.5875,                0.64845,                0.48768,                 1.0005,                 1.3825,                 1.0476,             0.00081708,             0.00081708,             0.00081708
