                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     55,                0.78123,                0.72259,                0.98395,                0.51639,                0.80417,                0.62272,                0.45942,                 0.9016,                 1.1461,                0.98078,              0.0012214,              0.0012214,              0.0012214
                     56,                0.78838,                0.72964,                0.96585,                0.57224,                0.79926,                0.63205,                0.47311,                0.93156,                 1.1837,                0.99274,              0.0012132,              0.0012132,              0.0012132
                     57,                0.78646,                0.67881,                0.94785,                0.49982,                0.80417,                 0.6142,                0.44816,                0.99801,                 1.1673,                 1.0312,              0.0012049,              0.0012049,              0.0012049
                     58,                 0.7459,                  0.663,                0.93875,                0.54673,                0.63048,                0.55265,                 0.4352,                0.94253,                 1.2819,                 1.0241,              0.0011967,              0.0011967,              0.0011967
                     59,                0.74061,                0.68213,                0.95223,                0.59132,                0.67802,                0.62283,                0.48305,                0.95528,                 1.2099,                 1.0266,              0.0011884,              0.0011884,              0.0011884
                     60,                0.75754,                0.65131,                0.96179,                0.52562,                0.76725,                0.57188,                0.41553,                  1.043,                 1.4948,                 1.0616,              0.0011802,              0.0011802,              0.0011802
                     61,                0.75805,                0.61638,                 0.9555,                0.47396,                0.78333,                0.57568,                0.43306,                0.93789,                 1.2351,                0.99591,              0.0011719,              0.0011719,              0.0011719
                     62,                0.76494,                0.61565,                0.95058,                0.55132,                 0.7375,                0.60255,                0.44971,                0.99666,                 1.3931,                 1.0066,              0.0011636,              0.0011636,              0.0011636
                     63,                0.76227,                0.61941,                0.95827,                0.50477,                0.73052,                0.54748,                0.42925,                0.95388,                  1.625,                 1.0161,              0.0011554,              0.0011554,              0.0011554
                     64,                0.76915,                0.62058,                0.94529,                0.55853,                0.73223,                0.56509,                0.42357,                 1.0127,                  1.616,                 1.0518,              0.0011471,              0.0011471,              0.0011471
                     65,                0.80989,                0.66476,                0.97616,                0.46742,                0.83492,                0.57687,                0.44419,                0.87784,                 1.3873,                0.98467,              0.0011389,              0.0011389,              0.0011389
                     66,                0.74277,                 0.6246,                0.94611,                0.50973,                  0.794,                0.60489,                0.46589,                0.91701,                 1.2879,                0.99343,              0.0011306,              0.0011306,              0.0011306
                     67,                0.71061,                0.58089,                0.92604,                0.59474,                0.69583,                0.63872,                0.49609,                 0.8998,                 1.2455,                0.98189,              0.0011224,              0.0011224,              0.0011224
                     68,                0.74128,                0.60227,                0.95332,                 0.5937,                0.65417,                0.57415,                0.43502,                0.90324,                 1.4176,                0.98718,              0.0011141,              0.0011141,              0.0011141
                     69,                0.72615,                0.59405,                 0.9475,                0.58397,                0.76654,                0.63089,                0.47431,                0.99838,                 1.4467,                 1.0158,              0.0011059,              0.0011059,              0.0011059
                     70,                0.72676,                  0.593,                0.94419,                0.52798,                0.77083,                0.54964,                0.41386,                 1.0036,                 1.5415,                 1.0549,              0.0010976,              0.0010976,              0.0010976
                     71,                0.72705,                0.56749,                0.94093,                0.50291,                 0.7748,                0.59376,                0.44698,                0.91633,                 1.3046,                 1.0119,              0.0010894,              0.0010894,              0.0010894
                     72,                0.73381,                0.58391,                0.93977,                0.53794,                 0.6875,                 0.6171,                0.47882,                0.95199,                 1.3527,                 1.0056,              0.0010811,              0.0010811,              0.0010811
                     73,                0.71834,                0.57737,                0.93728,                0.58009,                0.65071,                0.58264,                0.43563,                0.91963,                 1.3365,                 1.0035,              0.0010729,              0.0010729,              0.0010729
                     74,                0.74822,                0.60515,                0.94276,                0.54176,                 0.6965,                0.52957,                0.41786,                 0.9696,                 1.7557,                 1.0448,              0.0010646,              0.0010646,              0.0010646
                     75,                0.68699,                0.53815,                0.92688,                 0.4798,                  0.825,                0.59657,                0.45087,                0.97227,                 1.4523,                 1.0426,              0.0010564,              0.0010564,              0.0010564
                     76,                0.70246,                0.54816,                0.93842,                0.44534,                   0.75,                0.53517,                0.40716,                 1.0068,                   1.72,                  1.041,              0.0010481,              0.0010481,              0.0010481
                     77,                0.68472,                0.52528,                 0.9234,                0.54172,                0.75833,                0.58593,                0.45321,                0.90345,                 1.4065,                 1.0222,              0.0010399,              0.0010399,              0.0010399
                     78,                0.70337,                 0.5528,                0.93556,                0.46342,                0.70833,                0.56601,                0.42966,                0.90009,                 1.3974,                0.97033,              0.0010316,              0.0010316,              0.0010316
                     79,                0.71466,                0.55311,                 0.9407,                0.54577,                0.70906,                 0.6059,                0.46604,                0.93643,                  1.447,                 1.0111,              0.0010234,              0.0010234,              0.0010234
                     80,                0.68028,                0.53762,                 0.9273,                 0.4848,                   0.75,                0.56549,                0.43253,                0.89972,                 1.2817,                0.98496,              0.0010151,              0.0010151,              0.0010151
                     81,                0.65031,                0.52053,                0.92398,                0.60596,                0.69046,                0.62068,                 0.4954,                0.93204,                 1.4216,                 1.0106,              0.0010069,              0.0010069,              0.0010069
                     82,                0.67888,                0.51907,                0.92752,                0.48579,                0.80063,                0.59548,                0.45153,                0.95352,                 1.6015,                  1.019,             0.00099862,             0.00099862,             0.00099862
                     83,                0.67243,                0.53233,                0.92637,                0.66371,                0.63911,                0.63925,                0.49041,                0.92245,                 1.2397,                 1.0151,             0.00099036,             0.00099036,             0.00099036
                     84,                0.71343,                0.55898,                0.93079,                0.64585,                0.61667,                0.63843,                0.49858,                0.87472,                 1.1453,                0.96791,             0.00098211,             0.00098211,             0.00098211
                     85,                0.69819,                  0.553,                0.92211,                0.54873,                0.82083,                0.65394,                0.50183,                0.94501,                 1.2317,                 1.0144,             0.00097386,             0.00097386,             0.00097386
                     86,                0.66784,                 0.5112,                0.92917,                0.55663,                0.79245,                0.60315,                0.45241,                0.96323,                 1.4268,                 1.0324,             0.00096561,             0.00096561,             0.00096561
                     87,                0.66352,                  0.518,                0.91712,                0.60042,                0.73303,                0.63115,                 0.4822,                0.97658,                 1.1643,                 1.0445,             0.00095736,             0.00095736,             0.00095736
                     88,                0.64181,                0.50977,                0.91407,                0.62634,                0.73832,                0.65047,                0.49599,                 0.9525,                 1.2682,                 1.0336,             0.00094911,             0.00094911,             0.00094911
                     89,                0.63049,                0.51225,                0.90585,                0.58403,                   0.75,                0.65485,                0.50795,                0.96658,                 1.1874,                 1.0416,             0.00094085,             0.00094085,             0.00094085
                     90,                0.63523,                0.48559,                0.92094,                0.59953,                0.65936,                 0.5905,                0.46553,                0.90075,                 1.4439,                 1.0264,              0.0009326,              0.0009326,              0.0009326
                     91,                0.61246,                0.48253,                0.90482,                0.62633,                0.63333,                0.63505,                0.49682,                0.98358,                 1.1788,                 1.0791,             0.00092435,             0.00092435,             0.00092435
                     92,                0.67404,                0.49177,                 0.9144,                0.54809,                0.79487,                0.68408,                0.52342,                0.96076,                 1.1274,                 1.0507,              0.0009161,              0.0009161,              0.0009161
                     93,                0.65876,                0.50474,                0.91917,                0.59258,                 0.8375,                0.67241,                0.53013,                0.92267,                 1.0808,                 1.0082,             0.00090785,             0.00090785,             0.00090785
                     94,                0.67473,                0.46927,                0.93453,                0.69895,                0.63986,                0.63685,                0.51099,                0.89719,                 1.3223,                0.99246,              0.0008996,              0.0008996,              0.0008996
                     95,                0.63355,                0.46036,                0.92231,                0.59221,                 0.7375,                0.63236,                0.49495,                0.91497,                 1.4605,                 1.0091,             0.00089134,             0.00089134,             0.00089134
                     96,                0.61791,                  0.471,                0.89632,                0.66822,                0.69583,                0.69424,                0.53774,                0.92681,                 1.0863,                 1.0135,             0.00088309,             0.00088309,             0.00088309
                     97,                0.63559,                0.50764,                0.91206,                0.63256,                0.67083,                0.65988,                0.49818,                0.99455,                   1.58,                 1.0606,             0.00087484,             0.00087484,             0.00087484
                     98,                 0.5912,                0.48143,                0.88927,                0.55273,                0.76991,                0.63246,                0.47731,                0.92168,                 1.2164,                 1.0114,             0.00086659,             0.00086659,             0.00086659
                     99,                0.60046,                0.43917,                0.91103,                0.61294,                0.76667,                0.68181,                0.54034,                0.88426,                 1.3403,                0.99618,             0.00085834,             0.00085834,             0.00085834
                    100,                0.59958,                0.45303,                0.90371,                0.63916,                0.64811,                0.63965,                0.48955,                0.94824,                 1.2467,                 1.0315,             0.00085009,             0.00085009,             0.00085009
                    101,                0.61423,                0.46217,                0.90019,                0.54813,                  0.825,                 0.6509,                0.51655,                0.89309,                 1.2762,                 0.9854,             0.00084184,             0.00084184,             0.00084184
                    102,                0.63674,                0.46485,                0.92094,                 0.6245,                0.69507,                0.65705,                0.51248,                0.86633,                 1.1571,                0.96409,             0.00083358,             0.00083358,             0.00083358
                    103,                0.64191,                0.48778,                0.90632,                0.55682,                 0.7799,                0.65839,                0.51485,                 0.8911,                 1.4912,                0.99055,             0.00082533,             0.00082533,             0.00082533
                    104,                0.60177,                0.44896,                 0.8974,                 0.5637,                0.80833,                0.64198,                0.49391,                0.94367,                 1.4853,                 1.0079,             0.00081708,             0.00081708,             0.00081708
                    105,                0.60428,                0.46759,                0.88533,                0.59906,                0.75833,                0.67074,                0.50396,                0.97167,                 1.1935,                 1.0209,             0.00080883,             0.00080883,             0.00080883
                    106,                0.61002,                0.47406,                0.89119,                0.58967,                0.76095,                0.63026,                0.49105,                0.95485,                 1.4528,                0.99413,             0.00080058,             0.00080058,             0.00080058
                    107,                0.57685,                 0.4219,                0.88962,                0.60855,                0.72367,                0.68065,                0.55262,                 0.9388,                 1.4101,                 1.0055,             0.00079233,             0.00079233,             0.00079233
                    108,                0.61589,                0.45784,                0.91087,                0.55054,                0.71146,                0.62972,                0.51801,                0.90832,                 1.6687,                0.98898,             0.00078407,             0.00078407,             0.00078407
                    109,                0.58187,                0.43124,                0.88649,                0.62631,                 0.7125,                 0.6538,                0.51972,                0.95617,                 1.3734,                 1.0187,             0.00077582,             0.00077582,             0.00077582
                    110,                0.61012,                0.43282,                0.90764,                0.56505,                    0.7,                0.63553,                0.50396,                0.91128,                 1.3624,                 1.0072,             0.00076757,             0.00076757,             0.00076757
                    111,                0.55801,                0.41746,                0.87993,                0.54283,                0.70417,                0.60621,                0.48958,                0.92727,                 1.7679,                 1.0025,             0.00075932,             0.00075932,             0.00075932
                    112,                 0.5701,                0.42794,                0.89077,                0.57314,                0.74067,                0.64039,                0.49962,                0.93255,                 1.2559,                 1.0233,             0.00075107,             0.00075107,             0.00075107
                    113,                0.57832,                0.43306,                0.89613,                0.55293,                0.74583,                0.61705,                0.48992,                0.91501,                 1.5194,                 1.0018,             0.00074282,             0.00074282,             0.00074282
                    114,                0.62341,                0.44426,                0.90399,                0.54134,                0.64583,                 0.5936,                0.47436,                0.92996,                 1.4366,                 1.0371,             0.00073456,             0.00073456,             0.00073456
                    115,                0.57309,                0.42173,                0.88884,                0.58825,                0.70929,                0.66986,                0.52816,                0.96367,                 1.3692,                 1.0275,             0.00072631,             0.00072631,             0.00072631
