                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     53,                0.84093,                0.83528,                0.94743,                0.68431,                0.71764,                0.78619,                0.56509,                0.98929,                 0.9992,                 1.0074,              0.0012379,              0.0012379,              0.0012379
                     54,                0.81039,                0.86299,                0.91427,                0.84004,                0.67521,                0.78615,                0.54407,                  1.086,                0.99595,                 1.0797,              0.0012297,              0.0012297,              0.0012297
                     55,                0.84425,                0.82977,                0.97043,                0.77672,                0.80484,                0.85495,                0.63961,                0.95912,                0.82069,                0.99545,              0.0012214,              0.0012214,              0.0012214
                     56,                0.78866,                0.74677,                0.92402,                0.73347,                0.83048,                0.84044,                0.62431,                0.98956,                0.87303,                 1.0024,              0.0012132,              0.0012132,              0.0012132
                     57,                0.81634,                0.78062,                0.94662,                0.83163,                0.74359,                 0.8408,                0.60271,                 1.0685,                0.90336,                 1.0331,              0.0012049,              0.0012049,              0.0012049
                     58,                0.79775,                 0.7331,                 0.9024,                0.76307,                0.75181,                0.82187,                0.59788,                  1.027,                0.94404,                 1.0267,              0.0011967,              0.0011967,              0.0011967
                     59,                0.79564,                0.74366,                0.91573,                0.84441,                0.68661,                0.84422,                0.60361,                 1.0426,                0.88481,                 1.0433,              0.0011884,              0.0011884,              0.0011884
                     60,                 0.8097,                0.72807,                0.93935,                0.87105,                0.71185,                0.86133,                 0.6377,                0.96831,                0.93397,                 1.0211,              0.0011802,              0.0011802,              0.0011802
                     61,                0.81891,                0.70679,                 0.9569,                0.70215,                0.74545,                0.80611,                0.59039,                 1.0244,                0.95557,                 1.0559,              0.0011719,              0.0011719,              0.0011719
                     62,                0.82595,                0.69578,                 0.9475,                0.75342,                0.73789,                0.82058,                 0.6058,                0.99833,                 0.9906,                 1.0342,              0.0011636,              0.0011636,              0.0011636
                     63,                0.77421,                0.68309,                0.93526,                0.89425,                0.79345,                0.88138,                0.65272,                 0.9935,                0.77913,                 1.0343,              0.0011554,              0.0011554,              0.0011554
                     64,                 0.7983,                0.69364,                0.94877,                 0.6383,                0.79924,                0.80051,                0.59844,                 1.0175,                0.96933,                 1.0298,              0.0011471,              0.0011471,              0.0011471
                     65,                0.80959,                0.72605,                0.94564,                0.76994,                0.76638,                0.85175,                0.62092,                0.99751,                0.87384,                 1.0414,              0.0011389,              0.0011389,              0.0011389
                     66,                0.86881,                0.75272,                0.96806,                0.74822,                 0.7151,                0.84922,                0.65178,                0.93784,                0.90106,                0.99924,              0.0011306,              0.0011306,              0.0011306
                     67,                 0.7873,                0.75496,                0.94111,                0.86045,                0.72365,                0.86562,                0.65938,                 0.9245,                0.77499,                0.98448,              0.0011224,              0.0011224,              0.0011224
                     68,                 0.7645,                0.66962,                0.92421,                0.77383,                0.81354,                 0.8439,                0.62902,                0.95276,                0.80066,                0.98949,              0.0011141,              0.0011141,              0.0011141
                     69,                0.73174,                0.72779,                 0.9286,                 0.7791,                0.73656,                0.84753,                0.67144,                0.90905,                0.88997,                 0.9929,              0.0011059,              0.0011059,              0.0011059
                     70,                0.75631,                0.70163,                0.93925,                0.80347,                0.76781,                0.84294,                 0.6226,                0.97199,                0.89619,                 1.0058,              0.0010976,              0.0010976,              0.0010976
                     71,                0.75879,                0.65386,                0.93075,                 0.7532,                0.76254,                0.81886,                0.62814,                0.93889,                0.88569,                 1.0089,              0.0010894,              0.0010894,              0.0010894
                     72,                0.82542,                0.75002,                0.94319,                0.66717,                0.83721,                0.81348,                0.59161,                 1.0472,                0.94694,                 1.0484,              0.0010811,              0.0010811,              0.0010811
                     73,                0.74308,                0.68743,                0.92757,                0.63119,                0.79772,                 0.7992,                0.59702,                0.99058,                0.98351,                  1.071,              0.0010729,              0.0010729,              0.0010729
                     74,                 0.7601,                0.69167,                0.92664,                 0.7242,                 0.7849,                0.85612,                0.64617,                0.97952,                0.90164,                 1.0241,              0.0010646,              0.0010646,              0.0010646
                     75,                0.74325,                0.60215,                0.91642,                  0.867,                0.73282,                 0.8321,                0.61762,                 0.9671,                0.88897,                 1.0298,              0.0010564,              0.0010564,              0.0010564
                     76,                0.75491,                0.62724,                0.93023,                0.84404,                0.78044,                 0.8553,                 0.6242,                 1.0063,                0.92044,                 1.0363,              0.0010481,              0.0010481,              0.0010481
                     77,                0.76636,                0.61811,                0.92532,                0.84845,                0.80035,                0.86704,                0.63783,                0.97362,                0.81887,                 1.0368,              0.0010399,              0.0010399,              0.0010399
                     78,                0.77822,                 0.6643,                0.94323,                0.81005,                0.79961,                 0.8676,                 0.6102,                0.98352,                0.84931,                 1.0579,              0.0010316,              0.0010316,              0.0010316
                     79,                0.72125,                0.62209,                0.91614,                0.81317,                0.83048,                0.85381,                0.62834,                0.95406,                0.81877,                 1.0521,              0.0010234,              0.0010234,              0.0010234
                     80,                0.75765,                0.62661,                0.91629,                0.83458,                0.81516,                0.86578,                0.62853,                 0.9802,                0.80571,                 1.0643,              0.0010151,              0.0010151,              0.0010151
                     81,                0.75014,                0.63277,                 0.9367,                0.77759,                0.79345,                0.86408,                0.62262,                 1.0062,                0.83799,                  1.034,              0.0010069,              0.0010069,              0.0010069
                     82,                0.75306,                0.61789,                 0.9366,                0.66589,                0.88746,                0.86084,                0.63745,                0.95114,                0.96167,                 1.0191,             0.00099862,             0.00099862,             0.00099862
                     83,                0.76927,                0.60774,                0.92475,                0.88373,                0.78775,                0.86368,                0.64126,                0.98178,                0.80802,                 1.0273,             0.00099036,             0.00099036,             0.00099036
                     84,                0.76483,                0.61183,                0.93369,                0.78407,                0.80186,                0.85247,                0.62091,                 1.0287,                0.80524,                 1.0593,             0.00098211,             0.00098211,             0.00098211
                     85,                0.73546,                0.58138,                0.91224,                0.86378,                0.83381,                0.86195,                   0.66,                0.96839,                 0.7714,                 1.0248,             0.00097386,             0.00097386,             0.00097386
                     86,                0.73851,                0.58958,                0.90882,                0.88555,                0.77758,                0.86014,                0.66248,                0.97476,                0.83127,                  1.033,             0.00096561,             0.00096561,             0.00096561
                     87,                0.68465,                0.59047,                0.88911,                0.78528,                0.81085,                0.85202,                 0.6678,                0.91668,                0.79328,                0.99103,             0.00095736,             0.00095736,             0.00095736
                     88,                0.71781,                0.58066,                0.92203,                0.86721,                0.71758,                0.84394,                0.61505,                 1.0563,                0.89278,                 1.0422,             0.00094911,             0.00094911,             0.00094911
                     89,                0.71769,                0.63995,                0.91982,                0.80361,                0.84763,                0.86257,                0.63801,                0.95127,                0.77272,                 1.0074,             0.00094085,             0.00094085,             0.00094085
                     90,                0.69187,                0.56285,                 0.9089,                0.79949,                0.70548,                0.82958,                0.59981,                 1.0207,                0.94447,                 1.0376,              0.0009326,              0.0009326,              0.0009326
                     91,                0.69498,                0.54807,                0.92338,                 0.8562,                0.78742,                0.85795,                0.64554,                0.91218,                0.79273,                0.99712,             0.00092435,             0.00092435,             0.00092435
                     92,                0.69302,                 0.5392,                0.88974,                0.84971,                0.73053,                 0.8292,                0.61944,                0.97506,                0.90989,                 1.0474,              0.0009161,              0.0009161,              0.0009161
                     93,                0.72282,                0.59835,                0.91669,                0.86741,                0.77241,                0.85054,                0.60328,                0.98068,                0.78844,                 1.0333,             0.00090785,             0.00090785,             0.00090785
                     94,                0.67854,                  0.549,                 0.9053,                0.84136,                0.78233,                0.84612,                0.63281,                0.98643,                0.81134,                 1.0485,              0.0008996,              0.0008996,              0.0008996
                     95,                0.67209,                0.55762,                0.90117,                0.92424,                0.77446,                0.87094,                0.65979,                0.94328,                0.77207,                 1.0278,             0.00089134,             0.00089134,             0.00089134
                     96,                0.64781,                 0.4921,                0.89146,                0.82836,                0.74487,                0.83274,                0.61875,                0.98332,                0.88777,                  1.062,             0.00088309,             0.00088309,             0.00088309
                     97,                0.67387,                0.55533,                0.89861,                 0.7835,                 0.7177,                0.80498,                0.59542,                 1.0027,                0.96352,                 1.0732,             0.00087484,             0.00087484,             0.00087484
                     98,                0.68873,                0.56327,                 0.9006,                0.77571,                0.86034,                0.83224,                0.59084,                 0.9972,                0.87866,                 1.0617,             0.00086659,             0.00086659,             0.00086659
                     99,                0.63778,                0.57234,                0.88559,                 0.7577,                 0.8084,                 0.8427,                0.62437,                0.94105,                 0.8692,                  1.016,             0.00085834,             0.00085834,             0.00085834
                    100,                0.67496,                0.54697,                0.89787,                0.75556,                0.83191,                0.83229,                0.63494,                0.96794,                0.83928,                 1.0343,             0.00085009,             0.00085009,             0.00085009
                    101,                0.65149,                0.51652,                0.88865,                0.80347,                0.84342,                0.87074,                0.67478,                0.95893,                0.80157,                 1.0188,             0.00084184,             0.00084184,             0.00084184
                    102,                0.65383,                0.49799,                0.88449,                0.90339,                0.80484,                0.87512,                0.65611,                0.97259,                0.78566,                 1.0355,             0.00083358,             0.00083358,             0.00083358
                    103,                0.65503,                0.51699,                0.88941,                0.84749,                0.81197,                0.88994,                 0.6741,                0.96353,                0.75451,                 1.0331,             0.00082533,             0.00082533,             0.00082533
                    104,                 0.6352,                0.52314,                0.88212,                0.80696,                 0.8826,                0.88179,                0.65847,                0.97659,                0.73636,                 1.0271,             0.00081708,             0.00081708,             0.00081708
                    105,                0.63689,                0.48477,                0.88911,                0.87106,                0.86182,                0.90014,                0.66008,                 1.0059,                0.71971,                 1.0323,             0.00080883,             0.00080883,             0.00080883
                    106,                0.65705,                0.52687,                0.88454,                0.87153,                0.82765,                0.89097,                0.66473,                0.99978,                0.71969,                 1.0396,             0.00080058,             0.00080058,             0.00080058
                    107,                0.66582,                0.52857,                0.88235,                0.82208,                0.86182,                0.87039,                0.63347,                 1.0354,                0.75246,                  1.048,             0.00079233,             0.00079233,             0.00079233
                    108,                0.63334,                0.49228,                0.88691,                0.85551,                0.70297,                0.85835,                0.63222,                 1.0107,                 1.0068,                 1.0437,             0.00078407,             0.00078407,             0.00078407
                    109,                0.63392,                0.47698,                0.87891,                0.65907,                0.81054,                0.81113,                0.61792,                0.96583,                 1.0333,                 1.0407,             0.00077582,             0.00077582,             0.00077582
                    110,                0.64518,                0.49158,                0.87591,                0.84032,                 0.7151,                0.85352,                0.63669,                 1.0107,                0.89076,                 1.0548,             0.00076757,             0.00076757,             0.00076757
                    111,                0.66103,                0.53955,                0.88781,                0.87775,                 0.8434,                0.86512,                0.62006,                0.99398,                 0.7831,                 1.0403,             0.00075932,             0.00075932,             0.00075932
                    112,                0.71225,                0.48922,                 0.9289,                0.82212,                0.88746,                0.88116,                0.64131,                 1.0053,                0.72777,                 1.0395,             0.00075107,             0.00075107,             0.00075107
                    113,                0.63061,                 0.4941,                0.89653,                0.82004,                 0.8131,                0.86009,                0.64603,                 0.9766,                0.75064,                 1.0156,             0.00074282,             0.00074282,             0.00074282
                    114,                0.66101,                0.52409,                0.89185,                 0.7651,                0.87607,                0.85616,                0.64736,                0.93317,                0.77425,                0.99679,             0.00073456,             0.00073456,             0.00073456
                    115,                0.62383,                0.50872,                0.88297,                 0.8158,                  0.849,                0.87312,                0.65126,                 0.9673,                0.74164,                 1.0105,             0.00072631,             0.00072631,             0.00072631
                    116,                0.61829,                0.47497,                0.88774,                0.84507,                0.85043,                0.89157,                0.67759,                0.93605,                0.72171,                 1.0099,             0.00071806,             0.00071806,             0.00071806
                    117,                0.63565,                0.49741,                0.87087,                0.80968,                0.86811,                0.89253,                0.64686,                 0.9974,                0.76422,                 1.0519,             0.00070981,             0.00070981,             0.00070981
                    118,                0.61475,                0.46683,                 0.8738,                 0.8261,                0.85163,                0.88875,                 0.6757,                0.92267,                0.71958,                 1.0021,             0.00070156,             0.00070156,             0.00070156
                    119,                0.62899,                0.45632,                0.89279,                0.90413,                 0.8005,                  0.898,                0.68136,                 0.9676,                0.73327,                 1.0299,             0.00069331,             0.00069331,             0.00069331
                    120,                0.61954,                0.44035,                0.88574,                0.87642,                 0.8433,                0.87306,                0.63999,                0.98701,                0.75548,                 1.0328,             0.00068505,             0.00068505,             0.00068505
                    121,                0.63066,                0.48803,                0.88194,                0.84194,                0.82287,                0.85378,                0.61956,                 1.0336,                0.82451,                 1.0603,              0.0006768,              0.0006768,              0.0006768
                    122,                0.63535,                0.50058,                0.88308,                0.77492,                0.86415,                0.87718,                0.65457,                0.95529,                0.76818,                 1.0282,             0.00066855,             0.00066855,             0.00066855
                    123,                0.58855,                0.46066,                0.87758,                0.91327,                0.80484,                0.87131,                0.66524,                0.95836,                0.71771,                 1.0247,              0.0006603,              0.0006603,              0.0006603
                    124,                0.59962,                0.45823,                0.88586,                0.92719,                0.80434,                0.86402,                0.64184,                0.94791,                0.74354,                  1.026,             0.00065205,             0.00065205,             0.00065205
                    125,                0.58135,                0.45949,                0.88099,                0.91096,                 0.8123,                0.87304,                0.67042,                 0.9066,                0.69227,                 1.0004,              0.0006438,              0.0006438,              0.0006438
                    126,                0.59177,                0.43715,                0.86124,                 0.8522,                0.86364,                0.87184,                0.65924,                0.93516,                0.72507,                 1.0158,             0.00063554,             0.00063554,             0.00063554
                    127,                0.59834,                0.47993,                 0.8724,                0.86407,                0.82542,                0.85961,                0.64682,                0.97237,                0.76664,                 1.0406,             0.00062729,             0.00062729,             0.00062729
                    128,                0.61915,                0.44714,                 0.8886,                0.88009,                0.78632,                 0.8578,                0.65501,                0.99196,                0.78196,                 1.0473,             0.00061904,             0.00061904,             0.00061904
                    129,                0.59907,                0.42615,                  0.876,                0.88676,                0.75499,                0.86777,                0.65554,                0.97999,                0.75831,                 1.0382,             0.00061079,             0.00061079,             0.00061079
                    130,                0.57611,                0.43829,                0.87011,                0.87369,                0.79345,                0.85426,                0.64904,                0.97125,                0.74812,                 1.0357,             0.00060254,             0.00060254,             0.00060254
                    131,                0.61737,                0.46262,                0.90673,                0.86642,                0.81805,                0.85634,                 0.6478,                0.97615,                0.73984,                 1.0489,             0.00059429,             0.00059429,             0.00059429
                    132,                0.61835,                 0.4284,                0.89535,                0.85046,                0.83048,                0.85259,                0.63075,                 1.0016,                0.79159,                 1.0531,             0.00058603,             0.00058603,             0.00058603
                    133,                 0.5942,                0.44301,                0.87255,                0.87801,                0.78632,                0.85574,                0.63239,                0.99107,                0.79793,                 1.0507,             0.00057778,             0.00057778,             0.00057778
                    134,                0.59551,                0.42723,                0.88457,                 0.8868,                0.81106,                0.86625,                0.63888,                0.95832,                0.77298,                 1.0331,             0.00056953,             0.00056953,             0.00056953
                    135,                0.56783,                0.40861,                0.85537,                0.90974,                0.81677,                0.90006,                0.65622,                0.95521,                0.70089,                 1.0315,             0.00056128,             0.00056128,             0.00056128
                    136,                0.57825,                0.44435,                0.87154,                0.80972,                0.89604,                0.89549,                0.67933,                 0.9597,                0.65915,                 1.0409,             0.00055303,             0.00055303,             0.00055303
                    137,                0.56609,                 0.4095,                0.86859,                0.91029,                 0.8288,                0.90065,                0.64976,                  1.009,                0.67617,                 1.0487,             0.00054478,             0.00054478,             0.00054478
                    138,                0.56381,                0.42808,                  0.879,                0.91465,                0.86182,                0.90591,                0.65208,                0.99894,                0.69548,                 1.0634,             0.00053652,             0.00053652,             0.00053652
                    139,                0.54972,                0.40916,                0.88818,                0.86701,                0.87464,                0.90899,                0.65412,                 1.0057,                0.69731,                 1.0655,             0.00052827,             0.00052827,             0.00052827
                    140,                0.55424,                0.43387,                0.85578,                 0.8053,                0.84269,                0.89482,                0.65612,                0.95376,                0.70549,                 1.0386,             0.00052002,             0.00052002,             0.00052002
                    141,                0.55222,                0.40756,                0.88041,                0.92063,                0.79575,                0.87959,                0.65609,                0.96227,                0.72675,                 1.0474,             0.00051177,             0.00051177,             0.00051177
                    142,                0.55051,                0.40966,                 0.8611,                0.92144,                0.81064,                0.87825,                 0.6552,                0.93756,                0.72249,                  1.033,             0.00050352,             0.00050352,             0.00050352
                    143,                0.55522,                 0.4167,                0.87195,                0.87594,                0.81197,                0.88335,                 0.6611,                0.92721,                 0.6889,                 1.0213,             0.00049527,             0.00049527,             0.00049527
                    144,                0.56114,                0.40169,                0.87387,                0.91223,                0.83048,                0.89541,                0.66835,                 0.9681,                0.69704,                 1.0334,             0.00048701,             0.00048701,             0.00048701
                    145,                0.55647,                0.40511,                 0.8653,                0.93232,                  0.849,                0.88699,                0.65708,                 0.9522,                0.73335,                 1.0264,             0.00047876,             0.00047876,             0.00047876
                    146,                0.56893,                0.38972,                0.87922,                0.92137,                0.81197,                0.88997,                0.65939,                0.95409,                0.73246,                 1.0223,             0.00047051,             0.00047051,             0.00047051
                    147,                0.52745,                0.38009,                0.87049,                0.85926,                0.79345,                0.87329,                0.65698,                0.93316,                0.74262,                 1.0217,             0.00046226,             0.00046226,             0.00046226
                    148,                0.52214,                0.37142,                0.85949,                0.89914,                0.79514,                0.87584,                0.66347,                0.95251,                0.75667,                 1.0286,             0.00045401,             0.00045401,             0.00045401
                    149,                0.53495,                0.38557,                0.86115,                0.89407,                0.83048,                0.89542,                0.66537,                0.97655,                0.71302,                 1.0343,             0.00044576,             0.00044576,             0.00044576
                    150,                0.53225,                0.38299,                0.85421,                0.86836,                0.75636,                  0.868,                0.65763,                0.93465,                0.77032,                 1.0081,              0.0004375,              0.0004375,              0.0004375
                    151,                0.49765,                0.37878,                0.84831,                0.90637,                0.81197,                0.88121,                0.66408,                0.92298,                0.68786,                 1.0108,             0.00042925,             0.00042925,             0.00042925
                    152,                0.52842,                0.38089,                0.86242,                0.87059,                0.82336,                0.87347,                0.65121,                0.95593,                0.74318,                 1.0563,               0.000421,               0.000421,               0.000421
                    153,                   0.48,                0.36096,                0.84955,                0.92882,                0.82479,                0.88641,                 0.6747,                0.94889,                0.70066,                 1.0351,             0.00041275,             0.00041275,             0.00041275
                    154,                0.49946,                0.37015,                0.85825,                0.89571,                0.81766,                0.89489,                0.68609,                0.92722,                 0.7134,                 1.0285,              0.0004045,              0.0004045,              0.0004045
                    155,                0.52384,                0.41311,                0.87431,                 0.8731,                  0.849,                0.89737,                0.67765,                0.96248,                 0.7738,                  1.047,             0.00039625,             0.00039625,             0.00039625
